3.230572382371640288e+02 5.164060251116087557e+02 1.000000000000000000e+00
2.539612492816671647e+02 2.287949256037946384e+02 1.000000000000000000e+00
3.639770358151828304e+02 4.467563138336979591e+02 1.000000000000000000e+00
3.953335430751704394e+02 5.894861115486843346e+02 1.000000000000000000e+00
3.212408650120475500e+02 1.527579914355033566e+02 1.000000000000000000e+00
4.790894533933244475e+02 2.925543385583527538e+02 1.000000000000000000e+00
2.905136329206482060e+02 3.827883549624579587e+02 1.000000000000000000e+00
3.648996953278349338e+02 4.016869556580840595e+01 1.000000000000000000e+00
4.765777422679144593e+02 3.542137984568916522e+02 1.000000000000000000e+00
4.003255287818815304e+02 1.361529509099883057e+02 1.000000000000000000e+00
2.817000774211362000e+02 4.265863356634240517e+02 1.000000000000000000e+00
2.165105363942719805e+02 2.495650108798907354e+02 1.000000000000000000e+00
1.485123667670752070e+02 1.749567848868980491e+02 1.000000000000000000e+00
4.443342005637059628e+02 4.042470158032004974e+02 1.000000000000000000e+00
3.953711434890761893e+02 1.991375007357931963e+02 1.000000000000000000e+00
1.640009123583567998e+02 3.932569505516303252e+02 1.000000000000000000e+00
4.756286081807691062e+02 -1.673840786722040264e+01 1.000000000000000000e+00
4.540480727640275518e+02 4.412005332939920663e+02 1.000000000000000000e+00
4.628509501597911822e+02 1.142516864724997845e+02 1.000000000000000000e+00
5.328945344239832593e+02 4.066494441662006807e+02 1.000000000000000000e+00
3.303832331284497741e+02 6.021400746005884912e+02 1.000000000000000000e+00
5.389339599916957013e+02 1.460693457961485251e+02 1.000000000000000000e+00
7.494466715859490478e+02 5.473580887907430679e+02 1.000000000000000000e+00
1.434674305138030661e+02 3.118321411400444276e+01 1.000000000000000000e+00
2.411227779656437633e+02 6.197300649084222641e+02 1.000000000000000000e+00
3.775842374283199092e+02 8.359438031460277330e+01 1.000000000000000000e+00
3.168666540225445942e+02 3.242948048488357244e+02 1.000000000000000000e+00
4.412179906603375912e+02 6.816376933967961804e+01 1.000000000000000000e+00
3.385453901495183686e+02 1.092558857809390247e+02 1.000000000000000000e+00
2.016079351143082476e+02 1.498453964680377055e+02 1.000000000000000000e+00
-3.288280588080993994e+00 2.880243770995505770e+02 1.000000000000000000e+00
2.841170840729425322e+02 5.490566920681793590e+02 1.000000000000000000e+00
3.319244041278683994e+02 -5.604282830211011657e+01 1.000000000000000000e+00
1.218821951114229876e+02 3.582349667635883179e+02 1.000000000000000000e+00
1.626376503075141500e+02 3.495252189580721733e+02 1.000000000000000000e+00
1.510410775761180844e+02 1.328754723631197976e+02 1.000000000000000000e+00
4.276879206779227616e+02 7.614850649257064106e+02 1.000000000000000000e+00
2.184628710025348823e+02 7.423637343378240985e+02 1.000000000000000000e+00
6.284983725038988496e+02 8.242775808303176177e+01 1.000000000000000000e+00
3.941843314536873208e+02 2.186605013277900298e+02 1.000000000000000000e+00
-1.393854842871449762e+01 5.014163056295406022e+02 1.000000000000000000e+00
3.572395985258370956e+02 3.062607320534327755e+02 1.000000000000000000e+00
6.815148687479512546e+02 1.739229807397080663e+02 1.000000000000000000e+00
-7.056150001322606613e+00 3.897081274532636712e+02 1.000000000000000000e+00
3.030660255337377293e+02 1.558595383622564441e+02 1.000000000000000000e+00
7.824582090150812519e+01 5.997544923087396000e+02 1.000000000000000000e+00
3.558915915860449672e+02 5.120689333903038687e+02 1.000000000000000000e+00
5.074959499969324384e+00 5.252790656086697254e+02 1.000000000000000000e+00
3.116470616343306688e+02 1.123487230499071643e+02 1.000000000000000000e+00
1.639347175238813747e+01 1.453492874131934514e+02 1.000000000000000000e+00
-3.772153468158254697e+01 3.029702312614151651e+02 1.000000000000000000e+00
1.155179955495283650e+02 1.204797310029064761e+02 1.000000000000000000e+00
-3.720191775088341757e+01 -3.957230070548317258e+02 -1.000000000000000000e+00
-5.141391281268493003e+02 -8.748147579056908398e+02 -1.000000000000000000e+00
-5.755082851417041638e+02 -7.697973237456026254e+02 -1.000000000000000000e+00
-6.442892454765647017e+02 -5.525096287360222505e+02 -1.000000000000000000e+00
-2.224965700030628284e+02 -1.751756269385705593e+02 -1.000000000000000000e+00
-3.584228947541137700e+02 -8.790749254117652072e+02 -1.000000000000000000e+00
-4.270297035400735126e+02 -8.932992569438712849e+01 -1.000000000000000000e+00
-6.297225313978342456e+02 -6.025097652190039526e+02 -1.000000000000000000e+00
-6.311044360617286202e+02 -1.988632183289283830e+02 -1.000000000000000000e+00
-5.024918341267435835e+02 -3.126506603896913248e+02 -1.000000000000000000e+00
-3.384501527682220967e+02 -4.816277757594262994e+02 -1.000000000000000000e+00
-5.906784918762416510e+02 -4.468799199554696884e+02 -1.000000000000000000e+00
-4.725378956126793923e+02 -5.541049225675510570e+02 -1.000000000000000000e+00
-5.065108447191411187e+02 -2.982230868542754934e+02 -1.000000000000000000e+00
-4.897131017410191589e+02 -5.436524175999120416e+02 -1.000000000000000000e+00
-5.827220063872027822e+02 -2.900903586323123591e+02 -1.000000000000000000e+00
-3.390656047102159505e+02 -2.056358147576449653e+02 -1.000000000000000000e+00
-6.132595895586165398e+02 -4.113331184354822767e+02 -1.000000000000000000e+00
-4.547430662930599397e+02 -1.819945335704548768e+02 -1.000000000000000000e+00
-3.616058761663227870e+02 -7.087437992384714107e+02 -1.000000000000000000e+00
-6.901004540639777360e+02 -2.802293290439777707e+02 -1.000000000000000000e+00
-2.571914688731506544e+02 -5.638337221160795707e+02 -1.000000000000000000e+00
-5.170059127274564617e+02 -6.793732430998504697e+02 -1.000000000000000000e+00
-4.318842429752181147e+02 -4.960500661688765263e+02 -1.000000000000000000e+00
-1.010719097067038774e+01 -7.215212855278650750e+02 -1.000000000000000000e+00
-3.244031950211949322e+01 -4.310417059335669023e+02 -1.000000000000000000e+00
-5.934740600172081031e+02 -6.351949444924002819e+02 -1.000000000000000000e+00
-5.139495449146061219e+02 -2.312852180488262945e+02 -1.000000000000000000e+00
-5.300538228934703966e+02 -3.060190544158905936e+02 -1.000000000000000000e+00
-2.873190440314205603e+02 -4.247865008983574739e+02 -1.000000000000000000e+00
-2.743621366614099770e+02 -4.875119620397630342e+02 -1.000000000000000000e+00
-6.664031120797035612e+01 -6.361935815439385351e+02 -1.000000000000000000e+00
-3.141401991114333896e+02 -3.160305766589001450e+02 -1.000000000000000000e+00
-4.130848316510181917e+02 -5.419042646862067159e+02 -1.000000000000000000e+00
-6.219243891932187580e+02 -5.720497000141490389e+02 -1.000000000000000000e+00
-4.414992229694865955e+02 -5.675919586181524892e+02 -1.000000000000000000e+00
-2.787834619546695194e+02 -4.670090301093554785e+02 -1.000000000000000000e+00
-3.313379783850413105e+02 -6.923370681831079310e+02 -1.000000000000000000e+00
-9.912341895346514775e+02 -5.825680817191116603e+02 -1.000000000000000000e+00
-5.495312795277416171e+02 -3.866802000915105282e+02 -1.000000000000000000e+00
-4.896260786705563532e+02 -4.247246695307659365e+02 -1.000000000000000000e+00
-3.968445880045082959e+02 -6.516919816923937105e+02 -1.000000000000000000e+00
-3.817314275351004653e+02 -4.349142633022925679e+02 -1.000000000000000000e+00
-6.657868474521508233e+02 -4.719321372090280988e+02 -1.000000000000000000e+00
-3.782801422978951678e+02 -5.812338267905890916e+02 -1.000000000000000000e+00
-6.083459773621345903e+02 -7.153428949580803646e+02 -1.000000000000000000e+00
-4.164328481074479100e+02 -5.770537701819532685e+02 -1.000000000000000000e+00
-3.004412139932343848e+02 -6.660501324084548287e+02 -1.000000000000000000e+00
-4.198064033738567105e+02 -6.541560171256064677e+02 -1.000000000000000000e+00
-5.257554317379529039e+02 -5.220544824759901985e+02 -1.000000000000000000e+00
-3.151694971259058207e+02 -3.871713863780175870e+02 -1.000000000000000000e+00
-6.619070772177506115e+02 -3.858585826162532726e+02 -1.000000000000000000e+00
-2.895147798370493319e+02 -4.249535963666080534e+02 -1.000000000000000000e+00
-3.527215885790494667e+02 -7.827876724097646957e+02 -1.000000000000000000e+00
-7.247403308012666230e+02 -5.574099497426798280e+02 -1.000000000000000000e+00
-5.851686419392725611e+02 -3.521901335360684016e+02 -1.000000000000000000e+00
-4.504734579213297252e+02 -6.931469207536712247e+02 -1.000000000000000000e+00
-5.146473216769861665e+02 -4.167001090409611948e+02 -1.000000000000000000e+00
-8.054953490181418374e+02 -3.237244721693438692e+02 -1.000000000000000000e+00
-6.388554856625937646e+02 -2.330793648797428546e+02 -1.000000000000000000e+00
-5.665449723513836489e+02 -2.668529527467362641e+02 -1.000000000000000000e+00
-6.982362878656294924e+02 -5.782512183418523364e+02 -1.000000000000000000e+00
-2.913495723449901789e+02 -4.989756208564751319e+02 -1.000000000000000000e+00
1.339645735488749949e+02 -5.028768941248982856e+02 -1.000000000000000000e+00
-4.974190593439823829e+02 -1.501497077572406340e+02 -1.000000000000000000e+00
-4.558512310507427969e+02 -2.865138172994656998e+02 -1.000000000000000000e+00
-7.773189443355053072e+02 -2.027905188111995756e+02 -1.000000000000000000e+00
-4.756537641986582798e+02 -5.387744671187684844e+02 -1.000000000000000000e+00
-3.851473061286925486e+02 -8.590072912568467700e+02 -1.000000000000000000e+00
-4.330667718811636746e+02 -4.328798403243409894e+02 -1.000000000000000000e+00
-3.459337639420814980e+02 -3.021491143966517257e+02 -1.000000000000000000e+00
-5.743889011581341038e+02 -9.792334329114808043e+02 -1.000000000000000000e+00
-4.886352379084535187e+02 -4.622589181713756261e+02 -1.000000000000000000e+00
-2.833845439881189350e+02 -5.570462150575991700e+02 -1.000000000000000000e+00
-2.928869510574342030e+02 -4.223228847706196234e+02 -1.000000000000000000e+00
-3.698424264460430209e+02 -7.339847405650139081e+02 -1.000000000000000000e+00
-6.127612443037392040e+02 -5.382966648396336495e+02 -1.000000000000000000e+00
-4.788046884196271549e+02 -6.169504880790839252e+02 -1.000000000000000000e+00
-2.505895202303640588e+02 -7.440374237317547568e+02 -1.000000000000000000e+00
-4.449664502308028204e+02 -5.997338729560899537e+02 -1.000000000000000000e+00
-4.176475096792962063e+02 -5.969174504900306601e+02 -1.000000000000000000e+00
-7.542073121699132798e+02 -3.597132667530653407e+02 -1.000000000000000000e+00
-4.700715564311481103e+02 -5.013373099993799542e+02 -1.000000000000000000e+00
-4.249898464330977390e+02 -4.561572810838152350e+02 -1.000000000000000000e+00
-3.675134259531413363e+02 -6.586563378966294522e+02 -1.000000000000000000e+00
-7.114876526551638563e+02 -3.800704493319547623e+02 -1.000000000000000000e+00
-6.460342351075333909e+02 -5.675918410668385832e+02 -1.000000000000000000e+00
-4.720192805031184662e+02 -7.377533254977306569e+02 -1.000000000000000000e+00
-3.402906995963174950e+02 -4.975154337439913661e+02 -1.000000000000000000e+00
-6.706633257793180292e+02 -3.918703984272027014e+02 -1.000000000000000000e+00
-9.177536022196942440e+02 -5.404724956434541809e+02 -1.000000000000000000e+00
-4.270538123361600356e+02 -5.657238756373481010e+02 -1.000000000000000000e+00
-3.798406125135111893e+02 -3.002860417419627765e+02 -1.000000000000000000e+00
-2.568681674455772281e+02 -5.516512848245604346e+02 -1.000000000000000000e+00
-3.577779494836372010e+02 -5.415691750257998365e+02 -1.000000000000000000e+00
-2.636788003321501037e+02 -2.373857345952648359e+02 -1.000000000000000000e+00
-6.772432435586258634e+02 -6.906044823787909763e+02 -1.000000000000000000e+00
-6.704811498932364202e+02 -5.158004496091723468e+02 -1.000000000000000000e+00
-5.435011779260116782e+02 -4.638081118674158461e+02 -1.000000000000000000e+00
-7.154001250538125305e+02 -2.798529225677364138e+02 -1.000000000000000000e+00
